# MJD,Non_Corr_Flux,Corr_Flux,Eflux,Telescope
5.683289597199999844e+04,9.631725495153488081e-01,9.616600701517554750e-01,2.905653513942088942e-02,3.000000000000000000e+00
5.683309481000015512e+04,9.617787335494388801e-01,9.823537877480941205e-01,1.856016811759171603e-02,2.000000000000000000e+00
5.683311905700019997e+04,1.007582997538448044e+00,1.040736092307265270e+00,1.537613064640910854e-02,4.000000000000000000e+00
5.683311917199989693e+04,9.705171861541760370e-01,1.046260712870811682e+00,1.552127942608014406e-02,4.000000000000000000e+00
5.683311928799979796e+04,1.019589208986959594e+00,9.940520995350180522e-01,1.499859322534899397e-02,4.000000000000000000e+00
5.683497007000000303e+04,1.022112145296903751e+00,9.813694026540480397e-01,8.535348037125670487e-03,5.000000000000000000e+00
5.683497047000000020e+04,1.016479323240537358e+00,9.702620676347898376e-01,6.565635447708763513e-03,5.000000000000000000e+00
5.683517524900010176e+04,1.023150758120642712e+00,1.070915598977130845e+00,1.541927447366927759e-02,4.000000000000000000e+00
5.683517541099990194e+04,1.061820804657001460e+00,1.029357290480737319e+00,1.483267921938059668e-02,4.000000000000000000e+00
5.683517552699989756e+04,1.115652210810904377e+00,1.026154492735120938e+00,1.495654862886096857e-02,4.000000000000000000e+00
5.683571676200020011e+04,9.823451304588952659e-01,9.628559829849253626e-01,2.857873481048276224e-02,3.000000000000000000e+00
5.683573578199979966e+04,9.811154091080922512e-01,9.974923416815447696e-01,2.965097630719636806e-02,3.000000000000000000e+00
5.683576707400009764e+04,1.011272265367711309e+00,9.935641909971196784e-01,2.780486937550313495e-02,3.000000000000000000e+00
5.683578416399980051e+04,9.720399102653141110e-01,1.001286721872654217e+00,2.769543204706973599e-02,3.000000000000000000e+00
5.683597095000000263e+04,1.031569632534932390e+00,9.715793976817316269e-01,7.054540192318613061e-03,5.000000000000000000e+00
5.683617554999980348e+04,1.115031741001462295e+00,1.047323098666200547e+00,1.454098387909155167e-02,4.000000000000000000e+00
5.683617566600019927e+04,1.024375612015117509e+00,1.028542764879754712e+00,1.431000539169473805e-02,4.000000000000000000e+00
5.683617577000010351e+04,1.057079450766373219e+00,1.040961265259684021e+00,1.437936960427179528e-02,4.000000000000000000e+00
5.683672369100010110e+04,9.638913805279359925e-01,9.683660546606890351e-01,3.151146069474158179e-02,3.000000000000000000e+00
5.683674313599990273e+04,9.658820532804477388e-01,1.016685260973643867e+00,3.297970157878733072e-02,3.000000000000000000e+00
5.683675746000000072e+04,9.609377336611674147e-01,1.040768643348090272e+00,3.159094697957109954e-02,3.000000000000000000e+00
5.683677455399979954e+04,9.616903631081403780e-01,1.004088854535430730e+00,2.942267373661366925e-02,3.000000000000000000e+00
5.683679165099980310e+04,9.405952710158554941e-01,9.979377985968362896e-01,2.934881027394444994e-02,3.000000000000000000e+00
5.683681335899980331e+04,9.947180174671279573e-01,1.041591812001145811e+00,3.144202866835097560e-02,3.000000000000000000e+00
5.683683280599999853e+04,9.844011143755829751e-01,9.839991783256548663e-01,2.922898154450727023e-02,3.000000000000000000e+00
5.683685459400020045e+04,1.030737547360008666e+00,1.017033924071299555e+00,3.026161589293390256e-02,3.000000000000000000e+00
5.683687857700000313e+04,9.874977088477787657e-01,9.881664024068527175e-01,2.837437797742226389e-02,3.000000000000000000e+00
5.683690053000020271e+04,9.853263491868835544e-01,9.794058510023614383e-01,2.809015306852827298e-02,3.000000000000000000e+00
5.683697082999999839e+04,1.028723234560102728e+00,9.673320910626452829e-01,7.074059561807078886e-03,5.000000000000000000e+00
5.683717619800010289e+04,1.253553374679767352e+00,1.017230729582464743e+00,1.400059185233742086e-02,4.000000000000000000e+00
5.683717631399999664e+04,9.938838425472691362e-01,1.023930546181829770e+00,1.406670920029667524e-02,4.000000000000000000e+00
5.683717642900020292e+04,1.020262749113188372e+00,1.001860819348488807e+00,1.392434184116933364e-02,4.000000000000000000e+00
5.683771196800009784e+04,9.839569478138163738e-01,1.008062345414256544e+00,3.345157798412352196e-02,3.000000000000000000e+00
5.683771895499990205e+04,9.885168957143289914e-01,1.020819453990286174e+00,2.975501745546466070e-02,3.000000000000000000e+00
5.683773614099989936e+04,1.001069193247570821e+00,9.835603088990687581e-01,2.853895335500572158e-02,3.000000000000000000e+00
5.683796433000000252e+04,1.024940250896816174e+00,9.809380961092026840e-01,6.602018928728341923e-03,5.000000000000000000e+00
5.683796472999999969e+04,1.022112145296903751e+00,9.726140857278744445e-01,6.547518966908638660e-03,5.000000000000000000e+00
5.683817669600019872e+04,9.995774046588562500e-01,1.089920058771114642e+00,1.435747113491481729e-02,4.000000000000000000e+00
5.683817691599999671e+04,1.016673796692924014e+00,1.035104454829660847e+00,1.388027590598061266e-02,4.000000000000000000e+00
5.683871367499980261e+04,1.009848202234255865e+00,1.025401379332243179e+00,3.475890764870746830e-02,3.000000000000000000e+00
5.683872058699979971e+04,1.003931731148562490e+00,9.894961255016880841e-01,3.396248379606418843e-02,3.000000000000000000e+00
5.683873759800010157e+04,1.026957958633872625e+00,9.851791504485107875e-01,3.239208166015036111e-02,3.000000000000000000e+00
5.683874947200019960e+04,9.822447477864496568e-01,9.789709623120990134e-01,3.034559184103425775e-02,3.000000000000000000e+00
5.683878366700000333e+04,1.010388321704997372e+00,9.939074639468252759e-01,3.233382072684429925e-02,3.000000000000000000e+00
5.683880316099990159e+04,9.948557093938699136e-01,1.000280991467726643e+00,3.132009314222515550e-02,3.000000000000000000e+00
5.683882047700000112e+04,9.821995125637326129e-01,1.020821232177290039e+00,3.254423753601841385e-02,3.000000000000000000e+00
5.683884014499979821e+04,1.009671497828364739e+00,9.825927814887349676e-01,3.107827169349972746e-02,3.000000000000000000e+00
5.683886437699990347e+04,9.766795550311410112e-01,1.015680652589154853e+00,3.197471848580369508e-02,3.000000000000000000e+00
5.683888635199979763e+04,9.877160175356167748e-01,9.621360345762640653e-01,2.938381670114087116e-02,3.000000000000000000e+00
5.683896486000000004e+04,1.041114628824944210e+00,9.736038558764248396e-01,7.074059561807078886e-03,5.000000000000000000e+00
5.683917713499999809e+04,1.028036253841656311e+00,9.985322668859879514e-01,1.405979186852005826e-02,4.000000000000000000e+00
5.683917725100000098e+04,9.718580367142959364e-01,9.913843157993738053e-01,1.403677006181719075e-02,4.000000000000000000e+00
5.683917736699990201e+04,1.054027714650673353e+00,9.845882747653509348e-01,1.398060608284285022e-02,4.000000000000000000e+00
5.684296633999999904e+04,9.915133107453586447e-01,9.811733980460962679e-01,1.457131369203848448e-02,5.000000000000000000e+00
5.684396564000000217e+04,1.025884690617786088e+00,9.729863074705966675e-01,7.212215786325676566e-03,5.000000000000000000e+00
5.684396603000000323e+04,1.023053979036442795e+00,9.935331818453438935e-01,7.366627537608193797e-03,5.000000000000000000e+00
5.684397316600009799e+04,1.079090900613943749e+00,9.787767054791564059e-01,1.512332011381250889e-02,4.000000000000000000e+00
5.684397327000000223e+04,1.033818811506909796e+00,9.766262442629098928e-01,1.495673778280546401e-02,4.000000000000000000e+00
5.684397339700019802e+04,9.592522584860744272e-01,9.688936393774717493e-01,1.493441162017407689e-02,4.000000000000000000e+00
5.684496616000000358e+04,1.002532704080439485e+00,9.730377176880343759e-01,7.292370275131542824e-03,5.000000000000000000e+00
5.684496656000000075e+04,1.010877543457235239e+00,9.703956285635495504e-01,7.272248523455093761e-03,5.000000000000000000e+00
5.684497339700019802e+04,1.114108866143578735e+00,9.104590454246911380e-01,1.497518167477888615e-02,4.000000000000000000e+00
5.684497353600009956e+04,1.016199157197446690e+00,9.493624130565099239e-01,1.532658893493648450e-02,4.000000000000000000e+00
5.684497365200010245e+04,1.057811856203481948e+00,9.564460980414809521e-01,1.537262618258950289e-02,4.000000000000000000e+00
5.684505826999992132e+04,7.639680036156814014e-01,1.005858672605692838e+00,1.859438871939909921e-02,2.000000000000000000e+00
5.684596646999999939e+04,1.019291843255566210e+00,9.822463038873482377e-01,7.278949597357019588e-03,5.000000000000000000e+00
5.684596686000000045e+04,1.007160184789704482e+00,9.822347510222478872e-01,7.278949597357019588e-03,5.000000000000000000e+00
5.684697550300000148e+04,1.154656568258283666e+00,9.870423682436429980e-01,1.652728186212695100e-02,4.000000000000000000e+00
5.684697563100000116e+04,1.026825937547817036e+00,9.765888261930191216e-01,1.628958699932509316e-02,4.000000000000000000e+00
5.684697573499989812e+04,1.080585735847404694e+00,9.715752236344308290e-01,1.630093371518600426e-02,4.000000000000000000e+00
5.684796676999999909e+04,1.022112145296903751e+00,9.871571100557091638e-01,7.531278576677476362e-03,5.000000000000000000e+00
5.684796717999999964e+04,1.001609762432156492e+00,9.770676745852547862e-01,7.455361594693791366e-03,5.000000000000000000e+00
5.684797660300000280e+04,1.025008885985516871e+00,9.952705284426294208e-01,1.594198126123853865e-02,4.000000000000000000e+00
5.684797673000019859e+04,1.102096518295446748e+00,9.262770601090323241e-01,1.512729525683568187e-02,4.000000000000000000e+00
5.684797684600020148e+04,9.845233717623650405e-01,9.793678972556720819e-01,1.562884948632912649e-02,4.000000000000000000e+00
5.685014589999988675e+04,8.879227223084015241e-01,9.847778367188309012e-01,1.779024404468209156e-02,2.000000000000000000e+00
5.685019000599999708e+04,8.792946492905701072e-01,9.660897411184173889e-01,2.175951930606513998e-02,4.000000000000000000e+00
5.685019012199989811e+04,9.068612195283749511e-01,9.761289714548576635e-01,2.322436097563836468e-02,4.000000000000000000e+00
5.685019022599980235e+04,9.139205239076183540e-01,1.004636609377131284e+00,2.585999394139764165e-02,4.000000000000000000e+00
5.685096762999999919e+04,1.005306634874189919e+00,9.959057553099637250e-01,7.664233227771390621e-03,5.000000000000000000e+00
5.685096802000000025e+04,1.004381139517435795e+00,9.921552836023924682e-01,7.636049098048030420e-03,5.000000000000000000e+00
5.685196792999999889e+04,1.007160184789704482e+00,9.961125998625799394e-01,7.272248523455093761e-03,5.000000000000000000e+00
5.685196833000000333e+04,1.022112145296903751e+00,9.757764954973132676e-01,7.119815049041521536e-03,5.000000000000000000e+00
5.685273771499979921e+04,9.708588563201847599e-01,9.847525703172602674e-01,3.303113244971802448e-02,3.000000000000000000e+00
5.685275705900000321e+04,9.758163637919906597e-01,1.014093912197107539e+00,3.348794162179599687e-02,3.000000000000000000e+00
5.685277965799999947e+04,1.009615702861098141e+00,1.024657896128629675e+00,4.300581479868912510e-02,3.000000000000000000e+00
5.685296837999999843e+04,9.997664273613560137e-01,9.684011662582824309e-01,7.067547111723963826e-03,5.000000000000000000e+00
5.685375790400010010e+04,1.013024844677190339e+00,9.809984069217582148e-01,3.606327214603501086e-02,3.000000000000000000e+00
5.685377822300000116e+04,9.893822090479958975e-01,9.556188245698525874e-01,3.387346833333726437e-02,3.000000000000000000e+00
5.685379779000020062e+04,1.017401715234001580e+00,9.848936943130633948e-01,3.475262712478421889e-02,3.000000000000000000e+00
5.685383399999979883e+04,9.951120675841896857e-01,1.017399450501368818e+00,4.394294568500944215e-02,3.000000000000000000e+00
5.685396848000000318e+04,1.039198590084091212e+00,9.913355519931490445e-01,7.600964639359254760e-03,5.000000000000000000e+00
5.685396888999999646e+04,1.022112145296903751e+00,9.838758666357106941e-01,7.545164489975249647e-03,5.000000000000000000e+00
5.685475630200000160e+04,9.777945637349564345e-01,9.920031617614639696e-01,3.386788042402515131e-02,3.000000000000000000e+00
5.685479631900000095e+04,1.036661251096008929e+00,1.005030401060964085e+00,2.920623254883582612e-02,3.000000000000000000e+00
5.685482034800019755e+04,9.890354589618531866e-01,1.023967433498941038e+00,3.110952812249726321e-02,3.000000000000000000e+00
5.685496429000000353e+04,1.003456496180978430e+00,9.764042975485931475e-01,7.119815049041521536e-03,5.000000000000000000e+00
5.685496469999999681e+04,1.000687670453200617e+00,9.860787460207489641e-01,7.192315203989062961e-03,5.000000000000000000e+00
5.685504324000002816e+04,9.668857728761639514e-01,9.843757628491140999e-01,1.797139979675007118e-02,2.000000000000000000e+00
5.685596398999999656e+04,1.002532704080439485e+00,9.899630448278646799e-01,7.299089890388938719e-03,5.000000000000000000e+00
5.685596439999999711e+04,1.015543542194974558e+00,9.713370609787816967e-01,7.159269517350468244e-03,5.000000000000000000e+00
5.685597662599990144e+04,9.070216017184701274e-01,9.930163893465634439e-01,1.476528413734858221e-02,4.000000000000000000e+00
5.685597674199989706e+04,9.174644187736006318e-01,9.997353853072340479e-01,1.500940544105490090e-02,4.000000000000000000e+00
5.685597688100019877e+04,8.809645451809904326e-01,1.010209464326391249e+00,1.499775145661714354e-02,4.000000000000000000e+00
5.685605478999996558e+04,9.747094348501724737e-01,9.844614429000395628e-01,1.803773099193730842e-02,2.000000000000000000e+00
5.685696441999999661e+04,1.003456496180978430e+00,9.834589785663121475e-01,7.427945560750810403e-03,5.000000000000000000e+00
5.685696480999999767e+04,1.004381139517435795e+00,9.944326162191553520e-01,7.510497608129736331e-03,5.000000000000000000e+00
5.685697737800000323e+04,9.047363309850426916e-01,1.079561214850392803e+00,1.636748602593869270e-02,4.000000000000000000e+00
5.685697749399999884e+04,9.406525353368206943e-01,1.051669886359427153e+00,1.613440665152301307e-02,4.000000000000000000e+00
5.685697761000000173e+04,9.533378376988550507e-01,1.084140274167466611e+00,1.637316297121694381e-02,4.000000000000000000e+00
5.685796437999999762e+04,1.017415966569329422e+00,9.753596145399651141e-01,7.179078664816796428e-03,5.000000000000000000e+00
5.685796478000000207e+04,1.014608622638814683e+00,9.753852866263710286e-01,7.179078664816796428e-03,5.000000000000000000e+00
5.685797823499979859e+04,9.142926539931454100e-01,9.762286538377628053e-01,1.589727626914577349e-02,4.000000000000000000e+00
5.685797835100020166e+04,9.145941735867046951e-01,9.570084343178116848e-01,1.567938824160344455e-02,4.000000000000000000e+00
5.685797845500009862e+04,1.062120106601477598e+00,9.621115207596987462e-01,1.561003835946406584e-02,4.000000000000000000e+00
5.685804039999982342e+04,9.720199305511916243e-01,9.916245296741075244e-01,1.807098834207945121e-02,2.000000000000000000e+00
5.685874430900019797e+04,1.041070395192633447e+00,9.915407820253328008e-01,3.061356974735355077e-02,3.000000000000000000e+00
5.685876478100009990e+04,1.003959275909742210e+00,1.022505933702427816e+00,3.266783799966061635e-02,3.000000000000000000e+00
5.685878437200000189e+04,1.048325371446061638e+00,1.041952054907392844e+00,3.507663664771736717e-02,3.000000000000000000e+00
5.685882037199990009e+04,1.039479901661670036e+00,1.010324010657124294e+00,3.368798086280078152e-02,3.000000000000000000e+00
5.685884477599990350e+04,1.023462881932686974e+00,9.846841360078101291e-01,3.311713189135754437e-02,3.000000000000000000e+00
5.685896499999999651e+04,1.015543542194974558e+00,9.997744487576729622e-01,7.421107319672722025e-03,5.000000000000000000e+00
5.685896540999999706e+04,1.032520180954764610e+00,9.943280592976224685e-01,7.380209872963706952e-03,5.000000000000000000e+00
5.685897897600010037e+04,1.097149047437308456e+00,9.182226261401902345e-01,1.472821777419139506e-02,4.000000000000000000e+00
5.685897920700020040e+04,1.085977507599021452e+00,9.525317502148326065e-01,1.463303448885027586e-02,4.000000000000000000e+00
5.685975838199999998e+04,1.034856416183109973e+00,9.595979149084628013e-01,3.200458764673726197e-02,3.000000000000000000e+00
